nomePesquisado,nomeEncontrado,nomeAceito,baseDados,familia,pais,ano,mes,lat,long,coordMun
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1974,02,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1977,11,-15.533333,-60.183333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Paraguai,1941,11,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Argentina,1930,03,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1963,04,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1963,04,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1956,,-3.22027993202209,-45.0036010742188,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1992,11,-21.7141990661621,-52.4221992492676,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1948,01,-18.968900680542,-49.4650001525879,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1983,06,-19.7122001647949,-42.7322006225586,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1983,06,-19.7122001647949,-42.7322006225586,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1927,04,-22.2299995422363,-45.9364013671875,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1950,09,-19.465799331665,-44.2467002868652,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1924,04,-2.88000011444092,-52.0099983215332,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1982,03,-24.0799999237061,-54.2557983398438,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1950,12,-28.934700012207,-49.4858016967773,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1894,09,-24.7000007629395,-47.5499992370605,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1891,11,-24.1800003051758,-46.7799987792969,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1998,02,-21.5499992370605,-47.7000007629395,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1999,04,-21.5499992370605,-47.7000007629395,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1999,04,-21.5499992370605,-47.7000007629395,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1996,07,-20.6299991607666,-51.0999984741211,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1998,05,-22.7199993133545,-47.6399993896484,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1962,02,-23.1700000762939,-45.8800010681152,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1981,04,-23.1700000762939,-45.8800010681152,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1913,05,-23.5400009155273,-46.6300010681152,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1918,03,-23.5400009155273,-46.6300010681152,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1899,02,-23.5400009155273,-46.6300010681152,
Eichhornia azurea,Eichornia azurea (Swartz) Kunth.,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1999,10,-29.3566667,-49.7930555,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1999,10,-29.3358333,-49.7272223,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,,,-19.9207992553711,-43.937801361084,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1995,12,-23.50830078125,-53.7277984619141,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2014,11,-13.275,-41.525278,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1996,06,-10.787778,-42.772778,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1975,06,-11.062222,-42.738333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1974,07,-11.083333,-43.133333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1994,08,-16.266667,-39.016667,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1997,01,-12.65,-41.316667,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2000,06,-10.678889,-42.689167,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2012,04,-12.55,-41.383333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2018,11,-13.002778,-40.576667,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2000,04,-11.060278,-45.271944,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2000,05,-11.416667,-42.5,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1994,08,-16.383333,-39.133333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2001,11,-11.8,-37.6,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2002,12,-12.6675,-41.324444,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1991,05,-13.633333,-41.833333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,2.6780147,-61.1802006,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,1.75,-50.97,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,3.6,-51.32,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,-0.8,-49.75,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Colombia,,,0.202333333,-74.70677778,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Ecuador,,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,-7.50611,-63.0208,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Paraguay,,,-25.6,-57.58,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Bolivia,,,-17.38,-63.67,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Colombia,,,9.17,-75.65,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,-16.0708,-57.6789,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,-10.8782561,-65.2561176,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,-17.87,-57.53,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,3.37,-61.33,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,-2.7492,-58.0217,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,-19.0094,-57.6531,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,1984,07,-16.2569,-56.6228,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,-20.2408,-56.3781,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,1966,06,-15.8903,-52.2567,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,1956,12,-26.2383,-51.0781,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,-2.6958,-44.8214,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,-13.3981,-44.1978,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,-19.67,-43.92,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brazil,,,-16.1706,-42.2903,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1993,04,-16.25,-56.366667,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1995,10,-21.568889,-56.169444,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1996,04,-19.233333,-57.016667,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1996,04,-18.995,-56.624444,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1999,05,-19.2275,-57.439167,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1998,06,-18.566667,-57.566667,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1992,06,-17.9,-55.166667,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1989,06,-19.233333,-57.016667,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1994,10,-19.366667,-57.033333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1998,08,-19.45,-57.183333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1995,06,-19.027222,-55.810833,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1996,03,-21.683333,-57.75,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1998,07,-18.936111,-56.654167,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1998,08,-19.2,-57.233333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1987,10,-19.633333,-57.166667,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1994,03,-19.366667,-57.033333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1995,11,-19.566667,-56.25,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1998,08,-19.333333,-57.816667,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth.,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2001,05,-17.853333,-57.5375,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1988,06,-19.043917,-57.451083,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1999,09,-18.996944,-56.666667,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1988,09,-18.983333,-56.65,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1986,06,-19.333333,-57.816667,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1998,08,-19.2,-57.233333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1986,06,-18.983333,-56.65,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1987,09,-19.633333,-57.166667,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1993,02,-18.25,-56.933333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1998,08,-19.233333,-57.05,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1998,12,-20.5386009216309,-56.7150001525879,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1995,03,-19.0091991424561,-57.6533012390137,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1986,07,-19.0091991424561,-57.6533012390137,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1987,11,-19.0091991424561,-57.6533012390137,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1977,07,-19.0091991424561,-57.6533012390137,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1991,01,-20.2406005859375,-56.3782997131348,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1993,10,-19.0091991424561,-57.6533012390137,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1994,05,-19.0046997070312,-57.6016998291016,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1994,07,-19.0046997070312,-57.6016998291016,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1993,12,-18.9181003570557,-54.8442001342773,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,,,3.366667,-61.333333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2002,08,1.402222,-60.997222,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2015,01,-29.868611,-50.186944,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,,,-19.6271991729736,-43.8897018432617,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,,,-20.377799987793,-43.4160995483398,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,,,-20.2875003814697,-43.5080986022949,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,,,-20.2446994781494,-42.8958015441895,
Eichhornia azurea,Eichhornia azurea (Sw.)Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1992,11,-29.8869444,-50.2694444,
Eichhornia azurea,Eichhornia azurea (Sw.)Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1986,01,-28.4644444,-49.0072222,
Eichhornia azurea,Eichhornia azurea (Sw.)Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1986,12,-28.4644444,-49.0072222,
Eichhornia azurea,Eichhornia azurea (Sw.)Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1971,01,,,
Eichhornia azurea,Eichhornia azurea (Sw.)Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1984,10,-29.755,-57.0880556,
Eichhornia azurea,Eichhornia azurea (Sw.)Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1991,12,-30.0394444,-52.8938889,
Eichhornia azurea,Eichhornia azurea (Sw.)Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1989,05,-28.1825008392334,-55.2672004699707,
Eichhornia azurea,Eichhornia azurea (Sw.)Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1978,12,-29.7996997833252,-51.8643989562988,
Eichhornia azurea,Eichhornia azurea (Sw.)Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1985,12,-29.7546997070312,-57.0882987976074,
Eichhornia azurea,Eichhornia azurea (Sw.)Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1985,10,-29.7546997070312,-57.0882987976074,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2011,5,-29.16,-49.86,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2007,11,-30.9505556,-50.8133333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2012,3,-30.0530556,-50.2255556,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2007,11,-30.950556,-50.813333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2012,03,-30.053056,-50.225556,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2015,01,-29.871619,-50.238547,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2015,01,-29.868697,-50.187047,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1980,09,-16.0706005096436,-57.6789016723633,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1980,11,-16.0706005096436,-57.6789016723633,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2008,01,-31.1068992614746,-50.9211006164551,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2008,11,-31.1068992614746,-50.9211006164551,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2008,01,-31.1068992614746,-50.9211006164551,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth.,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2014,11,-23.319667,-53.842472,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth.,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2007,07,-19.474417,-57.000028,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth.,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2008,10,-19.0091991424561,-57.6533012390137,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth.,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1980,11,-16.0706005096436,-57.6789016723633,
Eichhornia azurea,Eichornia azurea Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2006,10,-2.645556,-44.895,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1988,06,-16.0706005096436,-57.6789016723633,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1988,06,-16.0706005096436,-57.6789016723633,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1988,06,-16.0706005096436,-57.6789016723633,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2006,05,-20.7099990844727,-48.5400009155273,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2006,07,-20.6900005340576,-50.0299987792969,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1966,05,-20.8199996948242,-49.3699989318848,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1966,05,-20.8199996948242,-49.3699989318848,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2007,05,-20.8199996948242,-49.3699989318848,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Ponteridaceae,Brasil,2013,05,-29.924444,-53.658889,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1979,02,,-62.416667,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1981,02,-2.8,-54.2,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1981,03,-2.8,-54.2,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1983,01,-3.239167,-59.938889,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1983,01,-3.239167,-59.938889,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1896,08,-0.7,-49.1,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1983,05,-15.383611,-59.564722,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1963,04,-0.8,-47,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1981,04,-15.8,-55.5,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1987,06,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1986,06,3.366667,-61.333333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1987,11,-1.333333,-49.633333,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1987,11,-0.8,-49.75,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1995,01,3.8,-59.7,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2002,08,1.402222,-60.997222,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,2007,03,-9.446444,-55.843278,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1968,08,-10.902605,-65.004894,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1974,04,-2.783333,-57.05,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Bolivia,1975,10,,,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1975,11,-5.051186,-68.623592,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1967,01,2.727283,-61.165822,
Eichhornia azurea,Eichhornia azurea (Sw.) Kunth,Eichhornia azurea,SPL,Pontederiaceae,Brasil,1995,03,3.8,-59.7,
